pid,cup_year,cid,jersey,played,started,captain,goals,goal_avg,yellow,red
6361,1986,2,12,0,0,0,0,0.0,0,0
6362,1930,24,,1,1,0,0,0.0,0,0
6363,1990,2,16,0,0,0,0,0.0,0,0
6364,1990,18,1,5,5,0,0,0.0,0,0
6365,2006,8,23,0,0,0,0,0.0,0,0
6365,2010,8,1,7,7,0,0,0.0,1,0
6366,1990,24,12,0,0,0,0,0.0,0,0
6366,1994,24,12,2,2,0,0,0.0,0,0
6366,1998,24,12,4,4,0,0,0.0,0,0
6367,1938,21,,1,1,0,0,0.0,0,0
6368,2006,10,14,0,0,0,0,0.0,0,0
6369,1970,6,13,0,0,0,0,0.0,0,0
6370,2006,46,21,3,3,0,0,0.0,0,0
6371,2014,6,19,3,2,0,0,0.0,1,0
6372,1934,16,,2,2,2,0,0.0,0,0
6373,1962,21,3,0,0,0,0,0.0,0,0
6374,2010,56,21,0,0,0,0,0.0,0,0
6375,1986,6,17,3,3,0,0,0.0,0,0
6375,1990,6,20,3,1,0,0,0.0,0,0
6376,1986,6,2,5,5,0,0,0.0,0,0
6376,1990,6,2,2,2,0,0,0.0,0,0
6377,1986,6,15,2,0,0,0,0.0,0,0
6378,1998,12,19,1,0,0,0,0.0,0,0
6379,1982,62,22,0,0,0,0,0.0,0,0
6380,1994,23,8,4,4,0,1,0.25,0,0
6380,1998,23,8,3,2,0,0,0.0,0,0
6380,2002,23,8,4,2,1,0,0.0,0,0
6381,1986,39,11,3,1,0,0,0.0,0,0
6382,1974,30,13,0,0,0,0,0.0,0,0
6383,1962,18,7,3,3,0,1,0.33,0,0
6384,1982,2,15,7,7,0,0,0.0,2,0
6385,1966,21,19,2,2,0,0,0.0,0,0
6386,1966,6,4,6,6,0,0,0.0,1,0
6386,1970,6,15,0,0,0,0,0.0,0,0
6387,1998,27,4,7,6,0,0,0.0,1,0
6388,1962,12,21,0,0,0,0,0.0,0,0
6389,2010,55,15,4,2,0,0,0.0,0,0
6390,2014,21,14,1,1,0,0,0.0,0,0
6391,1998,19,18,2,0,0,0,0.0,0,0
6392,1994,33,8,7,7,0,6,0.86,2,0
6392,1998,33,8,3,3,0,0,0.0,1,0
6393,1998,33,17,0,0,0,0,0.0,0,0
6394,1930,12,,0,0,0,0,0.0,0,0
6395,1962,12,19,0,0,0,0,0.0,0,0
6396,1954,19,21,4,4,0,3,0.75,0,0
6397,1990,12,10,5,5,0,2,0.4,1,0
6397,1998,12,10,4,4,4,1,0.25,2,0
6398,1982,12,5,3,3,0,0,0.0,1,0
6399,2006,12,23,0,0,0,0,0.0,0,0
6399,2010,12,1,3,3,0,0,0.0,0,0
6400,1958,2,7,6,6,0,0,0.0,0,0
6401,1990,23,14,2,1,0,0,0.0,0,0
6402,1986,7,19,6,5,0,2,0.33,0,0
6403,1954,19,12,0,0,0,0,0.0,0,0
6403,1958,19,16,1,1,0,0,0.0,0,0
6404,1974,33,10,1,1,0,0,0.0,0,0
6405,1982,30,7,3,3,0,0,0.0,0,0
6405,1986,30,7,3,3,0,1,0.33,0,0
6406,1990,18,6,3,3,0,0,0.0,2,0
6407,1994,45,19,0,0,0,0,0.0,0,0
6407,1998,45,22,3,2,0,0,0.0,0,0
6408,1954,7,21,2,2,0,0,0.0,0,0
6409,1978,19,14,2,2,0,0,0.0,0,0
6410,2010,55,6,3,3,0,0,0.0,2,0
6411,1934,2,,0,0,0,0,0.0,0,0
6412,1962,2,19,0,0,0,0,0.0,0,0
6413,1974,48,11,4,4,0,2,0.5,1,0
6414,1990,19,18,3,2,0,0,0.0,0,0
6415,1938,2,,1,1,0,0,0.0,0,0
6416,2006,21,11,3,1,0,0,0.0,1,0
6417,1974,8,19,0,0,0,0,0.0,0,0
6418,1934,2,,0,0,0,0,0.0,0,0
6418,1938,2,,1,1,0,0,0.0,0,0
6419,1990,10,15,3,1,0,1,0.33,1,0
6420,1982,18,22,2,1,0,0,0.0,0,0
6421,1994,2,2,3,1,0,0,0.0,0,0
6422,2002,14,20,2,1,0,0,0.0,0,0
6423,2002,22,6,3,2,0,0,0.0,0,0
6424,2014,9,11,4,1,0,0,0.0,0,0
6425,1950,21,,2,2,0,0,0.0,0,0
6425,1954,21,3,0,0,0,0,0.0,0,0
6426,1994,21,19,1,0,0,0,0.0,1,0
6427,1958,2,16,1,1,0,0,0.0,0,0
6427,1962,2,16,1,1,0,0,0.0,0,0
6428,2014,6,9,3,3,0,1,0.33,0,0
6429,1982,30,19,0,0,0,0,0.0,0,0
6429,1986,30,20,2,2,0,0,0.0,0,0
6430,1938,14,,1,1,1,0,0.0,0,0
6431,2002,74,12,1,0,0,0,0.0,0,0
6432,1994,13,2,4,4,0,0,0.0,2,0
6432,1998,13,2,4,4,0,0,0.0,0,0
6432,2006,13,2,0,0,0,0,0.0,0,0
6433,2010,9,9,6,6,0,3,0.5,0,1
6433,2014,9,9,2,2,0,2,1.0,0,0
6434,1962,5,21,2,2,0,0,0.0,0,0
6434,1966,5,10,2,2,0,0,0.0,0,0
6435,1930,4,,2,2,0,0,0.0,0,0
6436,1954,34,8,2,2,0,3,1.5,0,0
6437,2010,62,11,2,2,0,0,0.0,1,0
6438,2010,20,9,2,2,0,0,0.0,1,0
6439,1930,24,,0,0,0,0,0.0,0,0
6440,2014,27,23,0,0,0,0,0.0,0,0
6441,1930,20,,3,3,1,2,0.67,0,0
6442,1994,21,14,3,0,0,0,0.0,2,0
6443,2010,12,20,2,1,0,0,0.0,1,0
6444,2002,31,18,2,0,0,0,0.0,0,1
6445,1990,27,20,0,0,0,0,0.0,0,0
6445,1998,27,9,7,7,1,6,0.86,1,0
6445,2002,27,9,1,1,1,0,0.0,0,0
6446,1954,34,12,1,1,0,0,0.0,0,0
6447,2002,34,9,7,7,7,1,0.14,1,0
6448,1982,11,2,4,4,0,0,0.0,0,0
6449,2010,56,4,3,3,0,0,0.0,1,0
6450,1990,23,9,2,0,0,0,0.0,0,0
6451,1958,53,4,4,4,0,0,0.0,0,0
6452,1998,30,12,0,0,0,0,0.0,0,0
6453,1990,73,5,2,0,0,0,0.0,0,0
6454,1982,66,9,2,2,0,0,0.0,0,0
6455,2014,36,15,0,0,0,0,0.0,0,0
6456,1982,61,10,3,3,3,1,0.33,0,0
6457,2002,74,7,1,1,0,0,0.0,0,0
6458,2002,29,20,0,0,0,0,0.0,0,0
6459,1950,10,,5,5,0,3,0.6,0,0
6460,1954,26,10,1,1,0,0,0.0,0,0
6461,2014,59,15,2,2,0,0,0.0,0,0
6462,1974,12,9,6,6,0,2,0.33,0,0
6462,1982,12,20,3,3,3,0,0.0,0,0
6463,1982,12,13,3,3,0,0,0.0,0,0
6463,1990,12,8,5,5,0,1,0.2,0,0
6464,2014,59,14,2,1,0,0,0.0,0,0
6465,1982,11,18,1,0,0,0,0.0,0,0
6466,1938,72,,1,1,0,0,0.0,0,0
6467,1994,21,7,3,3,0,1,0.33,0,0
6468,1974,8,20,7,7,0,0,0.0,2,0
6468,1978,8,20,4,3,0,0,0.0,1,0
6469,2002,35,11,4,3,0,1,0.25,0,0
6470,1938,10,,3,3,1,0,0.0,0,0
6471,2002,10,8,4,3,0,1,0.25,0,0
6471,2006,10,8,1,1,0,0,0.0,0,0
6472,1950,10,,5,5,0,0,0.0,0,0
6472,1958,10,1,6,6,0,0,0.0,0,0
6473,2006,10,15,0,0,0,0,0.0,0,0
6474,2002,10,17,4,3,0,0,0.0,1,0
6475,2002,10,5,0,0,0,0,0.0,0,0
6476,1970,10,6,3,3,1,0,0.0,0,0
6477,1958,10,12,0,0,0,0,0.0,0,0
6478,2006,51,22,3,3,0,0,0.0,2,0
6479,1982,12,22,0,0,0,0,0.0,0,0
6480,1962,12,13,1,1,0,0,0.0,0,0
6481,1934,18,,3,3,0,2,0.67,0,0
6482,1962,6,5,0,0,0,0,0.0,0,0
6483,1986,71,11,2,1,0,0,0.0,1,1
6484,2002,15,7,2,2,0,0,0.0,2,0
6485,1958,19,4,3,3,0,0,0.0,0,0
6486,2002,11,22,3,0,0,1,0.33,0,0
6487,2002,47,1,5,5,0,0,0.0,0,0
6488,1994,21,20,1,0,0,0,0.0,0,0
6489,1934,1,,1,1,0,0,0.0,0,0
6490,1934,16,,2,2,0,0,0.0,0,0
6490,1938,16,,3,3,0,0,0.0,0,0
6491,1934,16,,1,1,0,0,0.0,0,0
6492,1934,16,,1,1,0,0,0.0,0,0
6492,1938,16,,3,3,0,0,0.0,0,0
6493,1958,19,1,2,2,0,0,0.0,0,0
6494,1974,15,17,6,6,0,5,0.83,1,0
6494,1978,15,17,5,5,0,1,0.2,0,0
6494,1982,15,17,2,1,0,1,0.5,0,0
6495,1986,16,18,1,1,0,0,0.0,0,0
6496,1982,16,12,2,0,0,1,0.5,0,0
6497,1962,16,21,0,0,0,0,0.0,0,0
6497,1966,16,1,1,1,0,0,0.0,0,0
6498,1934,2,,4,4,4,0,0.0,0,0
6498,1938,2,,1,1,1,0,0.0,0,0
6499,1966,16,17,3,3,0,0,0.0,0,0
6500,1938,15,,1,1,0,1,1.0,0,0
6501,1958,16,13,0,0,0,0,0.0,0,0
6502,1954,16,15,1,1,0,0,0.0,0,0
6502,1958,16,14,2,2,0,0,0.0,0,0
6503,1938,15,,1,1,1,0,0.0,0,0
6504,1934,16,,2,2,0,0,0.0,0,0
6504,1938,16,,1,1,0,0,0.0,0,0
6505,1958,2,6,6,6,0,0,0.0,0,0
6505,1962,2,6,4,4,0,1,0.25,0,0
6506,1974,15,4,7,7,0,0,0.0,0,0
6506,1978,15,4,6,6,0,0,0.0,0,0
6507,2006,15,10,2,2,0,0,0.0,0,0
6508,1962,21,8,3,3,0,0,0.0,0,0
6508,1966,21,20,1,1,0,0,0.0,0,0
6509,1990,3,12,0,0,0,0,0.0,0,0
6510,2006,36,12,3,0,0,0,0.0,0,0
6511,2014,49,23,0,0,0,0,0.0,0,0
6512,1990,1,1,4,4,0,0,0.0,0,0
6512,1994,1,1,7,7,0,0,0.0,0,0
6512,1998,1,1,7,7,0,0,0.0,0,0
6513,2014,46,9,2,1,0,0,0.0,0,0
6514,2010,36,12,3,3,0,0,0.0,1,0
6515,1990,65,21,0,0,0,0,0.0,0,0
6516,1966,9,22,0,0,0,0,0.0,0,0
6517,2014,41,19,2,2,0,0,0.0,0,0
6518,1938,72,,1,1,0,0,0.0,0,0
6519,2010,32,3,2,2,0,0,0.0,0,0
6520,2006,35,9,3,2,0,0,0.0,1,0
6521,2014,13,12,0,0,0,0,0.0,0,0
6522,1970,64,15,1,1,0,0,0.0,0,0
6523,2006,54,22,0,0,0,0,0.0,0,0
6524,2006,35,20,2,1,0,1,0.5,0,0
6524,2010,35,11,2,0,0,0,0.0,0,0
6525,1934,16,,0,0,0,0,0.0,0,0
6526,1950,21,,3,3,0,0,0.0,0,0
6527,1938,72,,1,1,0,0,0.0,0,0
6528,1938,72,,1,1,0,0,0.0,0,0
6529,1938,72,,0,0,0,0,0.0,0,0
6530,2010,35,4,4,4,0,0,0.0,0,0
6531,1986,3,12,0,0,0,0,0.0,0,0
6532,1986,4,20,2,0,0,0,0.0,0,0
6533,1998,20,1,4,4,0,0,0.0,1,0
6534,1974,10,14,5,5,0,0,0.0,0,0
6534,1978,10,6,2,2,0,0,0.0,0,0
6535,1966,4,22,0,0,0,0,0.0,0,0
6536,1978,4,20,7,7,0,1,0.14,0,0
6536,1982,4,18,5,5,0,0,0.0,0,0
6537,1986,15,7,1,1,0,0,0.0,0,0
6538,1978,3,14,6,6,0,0,0.0,2,0
6538,1982,3,14,7,7,0,2,0.29,1,0
6538,1986,3,15,0,0,0,0,0.0,0,0
6539,1998,2,21,4,3,0,0,0.0,2,0
6540,2010,2,5,1,0,0,0,0.0,0,0
6541,1930,7,,0,0,0,0,0.0,0,0
6542,1994,3,9,2,2,0,0,0.0,0,0
6543,1970,24,17,3,1,0,0,0.0,0,0
6544,1990,31,14,5,5,5,0,0.0,0,0
6544,1994,31,14,3,3,3,0,0.0,1,0
6545,1994,8,17,3,1,0,1,0.33,0,0
6546,2002,22,22,1,1,0,0,0.0,1,0
6547,2002,56,15,1,1,0,0,0.0,0,0
6548,1950,6,,0,0,0,0,0.0,0,0
6549,1954,6,10,2,2,0,0,0.0,0,0
6550,1978,54,13,0,0,0,0,0.0,0,0
6551,2006,70,1,0,0,0,0,0.0,0,0
6552,1994,31,16,1,0,0,0,0.0,0,0
6552,1998,31,9,3,0,0,0,0.0,0,0
6553,2006,70,5,3,3,1,0,0.0,1,0
6554,2002,31,2,3,3,0,0,0.0,1,0
6555,1982,31,22,0,0,0,0,0.0,0,0
6556,1938,72,,0,0,0,0,0.0,0,0
6557,1954,19,17,0,0,0,0,0.0,0,0
6558,1998,20,22,0,0,0,0,0.0,0,0
6559,2014,29,17,5,5,0,0,0.0,1,0
6560,1930,9,,1,1,0,0,0.0,0,0
6561,1950,9,,4,4,0,0,0.0,0,0
6561,1954,9,14,0,0,0,0,0.0,0,0
6562,1974,4,18,5,4,0,0,0.0,0,0
6563,1934,16,,1,1,0,1,1.0,0,0
6564,2010,20,21,1,0,0,0,0.0,0,0
6565,1938,72,,0,0,0,0,0.0,0,0
6566,1978,13,3,2,2,0,0,0.0,0,0
6567,1982,5,5,5,5,0,0,0.0,0,0
6568,2002,40,18,3,1,0,0,0.0,1,0
6568,2006,40,21,3,3,0,2,0.67,1,0
6569,2002,40,20,2,2,0,0,0.0,0,0
6569,2006,40,20,4,4,0,0,0.0,0,0
6570,1930,1,,1,1,0,0,0.0,0,0
6571,1994,11,6,2,2,0,0,0.0,0,0
6572,1998,13,16,0,0,0,0,0.0,0,0
6573,2006,6,6,5,5,0,0,0.0,2,0
6573,2010,6,6,4,4,0,0,0.0,0,0
6574,1994,11,12,1,1,0,0,0.0,0,0
6575,2006,4,11,4,2,0,1,0.25,0,0
6575,2010,4,11,4,4,0,2,0.5,0,0
6576,2006,54,14,3,3,0,0,0.0,1,0
6576,2014,54,14,3,3,0,0,0.0,1,0
6577,1998,52,7,3,1,0,0,0.0,0,0
6577,2002,52,17,0,0,0,0,0.0,0,0
6578,2006,67,18,3,3,0,0,0.0,1,0
6579,1930,7,,3,3,0,0,0.0,0,0
6579,1934,7,,1,1,1,0,0.0,0,0
6580,1990,10,16,2,2,1,0,0.0,1,0
6580,1994,10,9,5,5,5,0,0.0,1,1
6581,2002,47,18,1,1,0,0,0.0,1,0
6582,2002,14,19,0,0,0,0,0.0,0,0
6583,1970,14,3,3,3,0,0,0.0,1,0
6584,1934,10,,0,0,0,0,0.0,0,0
6585,2010,62,6,2,1,0,0,0.0,1,0
6586,2006,46,17,0,0,0,0,0.0,0,0
6587,1982,6,18,5,5,0,0,0.0,0,0
6588,1974,30,12,0,0,0,0,0.0,0,0
6589,1986,2,16,0,0,0,0,0.0,0,0
6589,1990,2,20,2,1,0,0,0.0,0,0
6589,1998,2,6,3,3,0,0,0.0,0,0
6590,1994,45,1,3,3,0,0,0.0,0,0
6591,1998,7,15,6,6,0,2,0.33,0,0
6591,2002,7,15,3,3,0,0,0.0,0,0
6591,2006,7,15,7,7,0,0,0.0,1,0
6592,2010,43,15,1,1,0,0,0.0,0,0
6593,2006,17,19,5,3,0,0,0.0,0,0
6593,2010,17,19,4,3,0,2,0.5,2,0
6594,1962,18,12,1,1,0,0,0.0,0,0
6595,1958,16,8,4,4,0,4,1.0,0,0
6595,1962,16,10,4,4,0,3,0.75,0,0
6595,1966,16,16,0,0,0,0,0.0,0,0
6596,2010,42,17,2,2,0,0,0.0,0,0
6597,1982,7,14,5,4,0,0,0.0,1,0
6597,1986,7,14,7,7,0,1,0.14,0,0
6598,2002,56,16,1,0,0,0,0.0,0,0
6599,1962,2,1,0,0,0,0,0.0,0,0
6599,1966,2,1,6,6,0,0,0.0,0,0
6600,1938,1,,1,1,0,0,0.0,0,0
6601,2006,8,22,0,0,0,0,0.0,0,0
6602,1990,24,16,3,2,0,0,0.0,0,0
6603,1986,44,10,4,4,0,0,0.0,1,0
6604,1934,1,,1,1,0,0,0.0,0,0
6605,2010,42,9,3,3,0,0,0.0,0,0
6605,2014,42,9,3,3,0,0,0.0,1,0
6606,1930,12,,3,3,0,1,0.33,0,0
6607,1990,1,20,0,0,0,0,0.0,0,0
6608,1938,16,,2,2,0,1,0.5,0,0
6609,2002,11,9,3,3,0,1,0.33,0,0
6610,2006,42,1,2,2,0,0,0.0,0,0
6611,1982,41,19,1,0,0,0,0.0,0,0
6612,1962,20,21,4,4,0,0,0.0,0,0
6612,1966,20,18,1,1,0,0,0.0,0,0
6613,2002,35,21,4,4,0,0,0.0,2,0
6614,1998,25,15,2,0,0,0,0.0,2,0
6614,2002,25,2,4,4,0,0,0.0,1,0
6615,1974,4,19,0,0,0,0,0.0,0,0
6616,1950,3,,0,0,0,0,0.0,0,0
6616,1954,3,5,3,3,0,0,0.0,0,0
6617,2006,27,11,0,0,0,0,0.0,0,0
6618,1982,31,10,3,1,0,0,0.0,0,0
6619,1990,65,16,2,1,0,0,0.0,0,0
6620,1934,16,,2,2,0,2,1.0,0,0
6620,1938,16,,2,2,0,1,0.5,0,0
6621,1998,3,1,0,0,0,0,0.0,0,0
6621,2002,3,22,0,0,0,0,0.0,0,0
6622,2006,22,3,1,1,0,0,0.0,0,0
6623,1982,62,8,0,0,0,0,0.0,0,0
6624,1974,46,14,0,0,0,0,0.0,0,0
6625,1986,5,2,5,5,0,0,0.0,1,0
6626,2002,27,4,3,3,0,0,0.0,1,0
6626,2006,27,13,1,1,0,0,0.0,0,0
6627,1950,12,,3,3,0,2,0.67,0,0
6628,2002,25,9,4,4,0,4,1.0,1,0
6628,2010,25,9,2,2,2,1,0.5,0,0
6629,1974,15,2,7,7,0,0,0.0,0,0
6629,1978,15,1,4,4,0,0,0.0,0,0
6630,1958,12,5,2,2,0,0,0.0,0,0
6631,2002,3,17,4,4,0,0,0.0,1,0
6632,2006,3,9,6,6,0,2,0.33,0,0
6633,1978,1,2,6,6,0,0,0.0,0,0
6634,1978,1,5,6,6,0,0,0.0,1,0
6634,1982,1,5,4,4,0,0,0.0,0,0
6635,1986,22,2,4,4,0,0,0.0,0,0
6636,1962,20,8,5,5,2,2,0.4,0,0
6637,1978,16,9,2,2,0,0,0.0,1,1
6637,1982,16,9,2,2,0,0,0.0,0,0
6638,1978,16,2,1,1,0,0,0.0,0,0
6639,2010,49,15,3,3,0,1,0.33,1,0
6639,2014,49,15,4,4,0,0,0.0,1,0
6640,2002,13,6,4,4,0,1,0.25,1,0
6640,2006,13,6,3,2,0,0,0.0,2,0
6640,2010,13,6,4,4,1,0,0.0,1,0
6641,1954,13,7,2,2,0,0,0.0,0,0
6642,1930,20,,3,3,0,0,0.0,0,0
6643,2010,22,17,2,1,0,0,0.0,0,0
6644,1930,20,,2,2,0,0,0.0,0,0
6645,2006,5,9,4,3,0,3,0.75,0,0
6645,2010,5,9,7,4,0,0,0.0,0,0
6645,2014,5,9,3,1,0,1,0.33,0,0
6646,2010,23,16,1,1,0,0,0.0,0,0
6647,2010,13,20,0,0,0,0,0.0,0,0
6648,1966,17,18,6,6,0,3,0.5,0,0
6649,1998,3,8,0,0,0,0,0.0,0,0
6650,1994,68,19,0,0,0,0,0.0,0,0
6651,1974,10,8,5,4,0,1,0.2,0,0
6651,1978,10,16,1,0,0,0,0.0,0,0
6652,2014,20,12,0,0,0,0,0.0,0,0
6653,1930,12,,0,0,0,0,0.0,0,0
6654,2010,12,7,1,0,0,0,0.0,0,0
6655,1966,1,20,1,1,0,1,1.0,0,0
6655,1970,1,9,6,6,0,2,0.33,1,0
6656,1978,16,19,1,0,0,1,1.0,0,0
6657,1978,16,4,3,3,0,0,0.0,0,0
6657,1982,16,4,2,2,0,1,0.5,0,0
6658,1954,16,7,2,2,0,1,0.5,0,0
6659,1954,16,20,2,2,0,0,0.0,0,0
6660,2002,3,10,4,4,0,0,0.0,1,1
6660,2006,3,10,7,6,0,1,0.14,1,0
6661,1982,31,11,0,0,0,0,0.0,0,0
6662,2010,7,14,2,2,0,0,0.0,2,0
6663,2006,70,23,2,1,0,0,0.0,0,0
6664,2006,42,4,2,2,0,0,0.0,0,0
6664,2010,42,4,3,3,1,0,0.0,0,0
6664,2014,42,4,1,1,0,0,0.0,0,0
6665,2006,42,19,3,3,0,0,0.0,0,0
6665,2010,42,19,3,3,0,1,0.33,0,0
6665,2014,42,19,3,3,2,0,0.0,0,0
6666,1962,28,12,0,0,0,0,0.0,0,0
6667,1990,38,13,5,5,0,0,0.0,0,0
6667,1994,38,7,4,4,4,0,0.0,0,0
6668,1998,52,5,1,1,0,0,0.0,0,0
6668,2002,52,6,3,3,0,0,0.0,1,0
6668,2006,52,6,3,3,0,0,0.0,1,0
6669,1998,52,3,3,3,3,0,0.0,0,0
6670,1930,23,,3,3,0,0,0.0,0,0
6671,1958,39,22,0,0,0,0,0.0,0,0
6672,2002,47,8,0,0,0,0,0.0,0,0
6673,1962,3,6,0,0,0,0,0.0,0,0
6674,1970,14,12,0,0,0,0,0.0,0,0
6675,1974,8,21,0,0,0,0,0.0,0,0
6676,1986,13,2,2,2,0,0,0.0,1,0
6677,1978,7,8,3,3,2,0,0.0,0,0
6677,1982,7,8,7,7,2,1,0.14,0,0
6678,1998,7,20,6,2,0,1,0.17,0,0
6678,2002,7,20,3,3,0,0,0.0,0,0
6678,2006,7,20,3,1,0,0,0.0,0,0
6679,1986,3,7,0,0,0,0,0.0,0,0
6680,1994,44,5,3,3,0,0,0.0,0,0
6680,1998,44,5,1,1,0,0,0.0,0,0
6681,2002,5,10,2,2,0,0,0.0,0,0
6682,1990,23,2,1,1,0,0,0.0,1,0
6683,1954,18,5,2,2,0,0,0.0,0,0
6684,1986,4,21,1,0,0,0,0.0,0,0
6685,1962,9,2,3,3,3,0,0.0,0,0
6685,1966,9,2,4,4,4,0,0.0,0,1
6686,2010,2,15,4,1,0,0,0.0,0,0
6687,1990,4,21,6,4,0,1,0.17,2,0
6688,2014,46,14,2,0,0,0,0.0,0,0
6689,1982,4,19,0,0,0,0,0.0,0,0
6690,1994,68,1,3,3,0,0,0.0,0,0
6691,1994,49,6,2,2,0,0,0.0,1,0
6692,1958,11,16,5,5,0,0,0.0,0,0
6693,2010,43,8,3,3,0,1,0.33,0,0
6694,1974,76,4,3,3,0,0,0.0,0,0
6695,1994,49,11,2,1,0,0,0.0,0,0
6696,2006,35,19,2,2,0,0,0.0,0,0
6697,1990,11,13,0,0,0,0,0.0,0,0
6698,1994,33,4,6,6,0,0,0.0,0,1
6699,1994,11,17,2,2,0,0,0.0,0,0
6700,1998,27,15,3,0,0,0,0.0,0,0
6700,2006,27,5,3,3,0,0,0.0,2,0
6701,1970,24,18,0,0,0,0,0.0,0,0
6702,2002,50,3,3,3,0,0,0.0,0,0
6702,2006,50,3,3,3,0,0,0.0,0,0
6703,1962,3,20,1,1,0,0,0.0,0,0
6704,1938,57,,3,3,0,0,0.0,0,0
6705,1938,16,,3,3,0,0,0.0,0,0
6706,2010,62,19,2,1,0,0,0.0,1,0
6707,1954,2,1,5,5,0,0,0.0,0,0
6708,1970,10,18,2,1,0,1,0.5,0,0
6709,1954,34,1,2,2,2,0,0.0,0,0
6710,1958,30,8,3,3,0,0,0.0,0,0
6711,1982,61,4,1,0,0,0,0.0,0,0
6712,1982,61,20,0,0,0,0,0.0,0,0
6713,1986,7,8,4,2,0,0,0.0,0,0
6714,1938,15,,0,0,0,0,0.0,0,0
6715,2006,51,4,5,5,0,0,0.0,1,0
6716,2014,49,3,0,0,0,0,0.0,0,0
6717,2010,49,6,3,3,0,0,0.0,1,0
6717,2014,49,6,0,0,0,0,0.0,0,0
6718,2010,49,12,3,3,0,0,0.0,0,0
6719,1966,9,15,4,4,0,0,0.0,0,0
6719,1970,9,4,6,6,5,0,0.0,1,0
6720,2010,32,12,3,2,0,2,0.67,0,0
6721,2014,32,20,1,0,0,0,0.0,0,0
6722,2010,35,6,0,0,0,0,0.0,0,0
6722,2014,35,2,3,3,0,0,0.0,0,0
6723,2002,32,14,2,2,0,0,0.0,0,0
6724,1966,5,7,1,1,0,0,0.0,0,0
6725,1950,68,,1,1,0,0,0.0,0,0
6726,2006,18,21,2,2,0,0,0.0,0,1
6727,2006,29,4,3,3,0,0,0.0,1,0
6727,2014,29,4,4,4,0,0,0.0,1,0
6728,1938,10,,0,0,0,0,0.0,0,0
6729,2002,34,20,4,3,0,0,0.0,0,1
6730,1950,22,,2,2,0,0,0.0,0,0
6731,1958,39,12,1,1,0,0,0.0,0,0
6732,2010,6,15,2,2,0,1,0.5,0,0
6733,1982,5,18,1,0,0,0,0.0,0,0
6734,1986,15,8,4,3,0,0,0.0,0,0
6735,1934,19,,4,4,0,0,0.0,0,0
6736,1934,4,,1,1,0,0,0.0,0,0
6737,1930,9,,1,1,0,0,0.0,0,0
6738,2014,29,21,4,0,0,1,0.25,0,0
6739,1978,5,3,2,2,0,0,0.0,0,0
6740,1982,37,9,3,2,0,0,0.0,0,0
6741,1982,5,12,2,2,0,0,0.0,0,0
6742,1950,20,,0,0,0,0,0.0,0,0
6743,2006,40,6,3,0,0,0,0.0,0,0
6744,1978,5,22,0,0,0,0,0.0,0,0
6744,1982,5,21,0,0,0,0,0.0,0,0
6744,1986,5,13,0,0,0,0,0.0,0,0
6745,1966,9,8,0,0,0,0,0.0,0,0
6746,2006,4,23,0,0,0,0,0.0,0,0
6747,2002,32,21,1,1,0,0,0.0,0,0
6747,2010,32,7,0,0,0,0,0.0,0,0
6748,1974,46,2,3,3,0,0,0.0,0,0
6749,1990,11,22,2,2,0,0,0.0,0,0
6750,2014,32,3,1,0,0,0,0.0,0,0
6751,1934,16,,1,1,0,0,0.0,0,0
6752,1958,4,3,3,3,0,0,0.0,0,0
6753,2010,7,20,1,0,0,0,0.0,0,0
6753,2014,7,8,4,4,0,1,0.25,0,0
6754,1994,8,18,4,4,0,0,0.0,1,0
6755,1982,4,20,2,1,0,0,0.0,0,0
6755,1986,4,11,7,7,0,4,0.57,1,0
6756,1990,28,10,4,4,4,1,0.25,0,0
6756,1994,28,10,3,3,3,0,0.0,2,0
6756,1998,28,10,3,3,3,0,0.0,0,0
6757,2014,28,23,1,1,0,0,0.0,0,0
6758,1966,20,19,0,0,0,0,0.0,0,0
6758,1974,20,8,3,3,3,0,0.0,0,0
6759,1962,20,13,0,0,0,0,0.0,0,0
6760,2010,5,12,0,0,0,0,0.0,0,0
6761,1994,13,16,1,1,0,0,0.0,0,0
6762,2006,22,18,3,3,0,0,0.0,1,0
6762,2010,22,18,5,4,0,0,0.0,0,0
6763,1970,13,19,4,4,0,2,0.5,1,0
6764,2010,20,10,4,2,0,0,0.0,1,0
6764,2014,20,10,3,1,0,1,0.33,0,0
6765,1930,37,,1,1,0,0,0.0,0,0
6766,1986,1,21,0,0,0,0,0.0,0,0
6766,1990,1,8,4,4,0,0,0.0,0,0
6767,1974,1,13,6,5,0,1,0.17,0,0
6768,1994,28,11,3,2,0,2,0.67,0,0
6768,1998,28,9,3,1,0,0,0.0,0,0
6769,2006,40,16,4,4,0,0,0.0,2,0
6769,2014,40,16,3,3,3,0,0.0,1,1
6770,1950,68,,1,1,0,0,0.0,0,0
6771,2014,40,13,3,3,0,3,1.0,1,0
6772,1978,4,21,4,4,0,0,0.0,0,0
6772,1982,4,21,1,0,0,0,0.0,0,0
6773,1994,28,9,1,0,0,0,0.0,0,0
6774,1986,71,7,3,3,0,0,0.0,0,0
6775,1966,20,20,2,2,0,0,0.0,0,0
6776,1982,20,3,3,3,0,0,0.0,0,0
6777,2010,46,16,3,3,0,0,0.0,1,0
6778,2002,5,17,4,4,0,1,0.25,1,0
6779,1970,64,16,2,1,0,0,0.0,0,0
6780,2010,62,18,3,3,1,0,0.0,0,0
